Date Created,Number of Likes,Source of Tweet,Tweets
2023-06-30 06:30:22+00:00,0,,"#Telugu #top5 movies by shows
#Jun30Fri till 12PM
├ #Spy ~ ₹1.5Cr (1,041S)
├ #Samajavaragamana ~ ₹43L (402S)
├ #Adipurush ~ ₹59L (373S)
├ #TholiPrema1998 ~ ₹35L (146S)
├ #MayaPetika ~ ₹7.5L (101S) https://t.co/E385pKBL1o"
2023-06-30 06:31:48+00:00,0,,"#Telugu #top5 movies by shows
#Jun30Fri till 12PM
├ #Spy ~ ₹1.6Cr (1,903S)
├ #Samajavaragamana ~ ₹58L (712S)
├ #Adipurush ~ ₹63L (611S)
├ #TholiPrema1998 ~ ₹58L (279S)
├ #IndianaJonesAndTheDialOfDestiny ~ ₹10L (142S) https://t.co/rx6FU6tBoa"
2023-06-30 06:34:32+00:00,8,,"#Adipurush 1st Monday nett was 25 crs All india. And they called it disaster 1 rating. This 3.5 star rating movie by this idiot got 9crs,n he is calling it good boxoffice number #hypocrite #SomasaCritic"
2023-06-30 06:30:00+00:00,13,,"Just How Much Loss Is Adipurush Staring At?

#Adipurush #Prabhas #Bollywood #koimoi 
https://t.co/YZaXnCCiuj"
2023-06-30 06:29:22+00:00,1,,"@NishitShawHere Top Hindi Openers 2023 

1. #Pathaan ₹ 55cr
2. #Adipurush ₹ 36cr
3. #KBKJ ₹ 15.81cr
4. #TJMM ₹ 15.73cr
5. #Bholaa ₹ 11.20cr
6. #SatyaPremKiKatha ₹ 9.25cr ✅
7. #TheKeralaStory ₹ 8.03cr 
8. #Shehzada ₹ 6cr 
9. #ZHZB ₹ 5.49cr 
10. #Selfiee ₹ 2.55cr"
2023-06-30 06:28:02+00:00,0,,"@TSeries @omraut @PrabhasRaju @TrendsPrabhas @Crisp_EXCEL so called self proclaimed critics openly promoting privacy????  He is showing that #Adipurush HD is available now??
See the comments section also
Pure venom . Still no action against such loosers??"
2023-06-30 06:27:11+00:00,5,,"#Adipurush 
Tadepalligudem 
2 weeks gross 33.79L https://t.co/uUDbTklGld"
2023-06-30 06:26:29+00:00,0,,"Jai sri ram jai Bajrangbali

#jaisriram #bajarangdal #bajarangbali #Adipursh #ADIPURUSH #RSS #VHP #hindhu #hanuman #Trending https://t.co/gqhqckFAc7"
2023-06-30 06:25:43+00:00,12,,"#Adipurush - 14 Days Nizam BO ;

Gross: ₹57.8cr
Share: ₹31.95cr (Incl. GST: ₹37.7cr) https://t.co/RE9NLgK9tT"
2023-06-30 06:25:24+00:00,0,,"If you produce blockbuster hits in your element, the day you don't produce one it will likely be an epic disaster. If you produce borderline movies in your element, when you don't produce one, it is no disaster. Expectations drive ticket sales more than quality #Adipurush"
2023-06-30 06:25:00+00:00,15,,"#Adipurush in the court, creative freedoms in the balance

Read today's op-ed by Renuka Bisht👇

https://t.co/ro0QRqY6y9 https://t.co/CrXJH0bt7U"
2023-06-30 06:24:17+00:00,1,,#Adipurush Tamil version now available on #Einthusan
2023-06-30 06:23:57+00:00,114,,"National Chains *Day 1* (2023)

1. #Pathaan ₹ 27.08cr
2. #Adipurush Hindi ₹ 15.45cr
3. #TJMM ₹ 7.85cr 
4. #KKBKKJ ₹ 5.35cr 
5. #SatyaPremKiKatha ₹ 5.30cr ✅
6. #Bholaa ₹ 5.20cr
7. #TheKeralaStory ₹ 3.50cr
8. #ZaraHatkeZaraBachke ₹ 3.35cr
9. #Shehzada ₹ 2.92
10. #Selfiee ₹ 1.30cr"
2023-06-30 06:21:50+00:00,2,,#Adipurush 2weeks chittoor town gross 46.05lkh
2023-06-30 06:20:21+00:00,1,,"When Court acts like Kangaroo Court or Neighbourhood Uncle😶 

-Firstly Comparison was uncalled
-Further who decides which version of Ramayan is more credible ?
-It might not be a satisfactory movie but what about creative freedom &amp; freedom of expression ?
#ADIPURUSH #Adipursh"
2023-06-30 06:17:36+00:00,2,,@NishitShawHere Arey #Adipurush ka 39.5cr+ wala hai na https://t.co/59Yci3dkYO
2023-06-30 06:15:42+00:00,25,,Why don't we viral this look from #Adipurush 🙂 #Prabhas https://t.co/srCvvOuOcr
2023-06-30 06:12:56+00:00,875,,"Top Hindi Openers 2023 

1. #Pathaan ₹ 55cr
2. #Adipurush ₹ 36cr
3. #KBKJ ₹ 15.81cr
4. #TJMM ₹ 15.73cr
5. #Bholaa ₹ 11.20cr
6. #SatyaPremKiKatha ₹ 9.25cr ✅
7. #TheKeralaStory ₹ 8.03cr 
8. #Shehzada ₹ 6cr 
9. #ZHZB ₹ 5.49cr 
10. #Selfiee ₹ 2.55cr 
11. #PS2 ₹ 2.18cr
12. #IB71 ₹ 1.55cr
13. #1920HorrorsOfTheHeart ₹ 1.48cr
14. #MrsChatterjeeVsNorway ₹ 1.27cr
15. #Gumraah ₹ 1.12cr
16. #Kuttey ₹ 1cr
17. #Bheed ₹ 0.45cr"
2023-06-30 06:12:00+00:00,4,,"#Adipurush | The Om Raut film now faces competition from #SatyapremKiKatha, starring Kartik Aaryan and Kiara Advani

via @htshowbiz 
https://t.co/dKZULhlNFr"
2023-06-30 06:11:23+00:00,2,,Tirupathi city #Adipurush 2 Weeks Gross - 1.53 cr ( incl Renigunta + Chandragiri )
2023-06-30 06:11:16+00:00,3,,"#SatyaPremKiKatha is the 6th highest opener of 2023, here's the list -

1. #Pathaan - 55.00 Crs
2. #Adipurush - 37.25 Crs
3. #KBKJ - 15.81 Crs
4. #TJMM - 15.73 Crs
5. #Bholaa - 11.20 Crs
6. #SPKK - 9.25 Crs
7. #TheKeralaStory - 8.03 Crs
8. #Shehzada - 6.00 Crs
9. #ZHZB - 5.49 Crs"
2023-06-30 06:10:40+00:00,24,,"Adipurush Run Out of Fuel After The Excellent Opening Weekend and This Continued In The Second Week In Which Collections Fell Over 90%

#Adipurush | #Prabhas | #KritiSanon | #SaifAliKhan 
https://t.co/jDUK83lnyu"
2023-06-30 06:10:30+00:00,2,,Chittoor Town #Adipurush 2 Weeks Gross 46.05 lks
2023-06-30 06:10:24+00:00,0,,"Why everyone is giving big films to Prabhas???...Extremely overrated actor, very limited acting skills and range...Similar tired expression.... people just going after the hype train....... He is just ensuring that he gives humongous disasters in every industry #adipurush #salaar"
2023-06-30 06:09:17+00:00,1,,"@ManobalaV #Prabhas Present  form is  Very weak 
With #Radheshyam #Adipurush 
B2B Disasters

Salaar Can Collect  Day1  200cr 
With Combination of KGF director Next movie &amp; PanIndia Star Mass 

#ProjectK Day1  500cr Impossible 👎

If Movie Teaser &amp; Trailer Creates Hype 
300cr is Possible 👍"
2023-06-30 06:09:00+00:00,0,,"#Adipurush in the court, creative freedoms in the balance

Read today's op-ed by Renuka Bisht👇

https://t.co/MhzlP0puTg https://t.co/eI8KfIBIlp"
2023-06-30 06:08:48+00:00,13,,#Adipurush OTT RELEASE VERY SOON ON @PrimeVideoIN (RENT-Prime) JULY https://t.co/MNrAoN5iyY
2023-06-30 06:08:45+00:00,114,,"#Adipurush 14 Days AP/TS shares including GST 

Nizam: 39.04 Cr 
Ceeded: 12.06 Cr 
UA: 10.57 Cr 
East: 6.11 Cr 
West: 5.06 Cr 
Guntur: 6.86 Cr
Krishna: 4.75 Cr 
Nellore: 2.64 Cr 

AP/TS Total share :- 87.09 Cr 🔥🔥🔥
#Prabhas ❤️‍🔥 https://t.co/olVn9KKZAD"
2023-06-30 06:07:46+00:00,1,,@ajeetbharti Kanha hua virodh? jab se launch hui hai yehi naam hai ! #Adipurush pe banta tha....Har film ke khilaf bolne ka kya Matlab hai ?
2023-06-30 06:07:43+00:00,304,,"ST : #Adipurush Again 😎 !!!

With @ImMuraliPrabhas @Krishna_saiii @Karthik__Raju

#Prabhas #BlockbusterAdipurush https://t.co/bvNBjSttxN"
2023-06-30 06:06:18+00:00,73,,"Single Teaser in all Languages🌋🔥
Darlings Follow Me For Follow Back❤️

#Prabhas #Prabhas𓃵 #Salaar #SalaarTeaser #SalaarTheSaga #Adipurush #ProjectK #PrashanthNeel #EidMubarak https://t.co/8hiFqMo4cN"
2023-06-30 06:06:02+00:00,1,,"Vizag City Collections : 29-06-2023

Matinee Show :

#Adipurush :

Sarat - 29295
Jagadamba - 62865

#SPY :

Sangam - Full 
Sree Kanya - Full 
Sharada - Full 
Sri Melody - Full 
Sri Venkateswara - Full 
SVC Gokul

#Samajavaragamana :

Sree Rama - 57600
Sree Leelamahal - 15040"
2023-06-30 06:04:59+00:00,0,,#BORNPINKinMELBOURNE #Kepler #KIMTAEHYUNG #TAEHYUNG #lisaminci #Adipurush OnJune 16th #RashamiDesai #good #TeamOM #laxmi #fatherdaughter
2023-06-30 06:04:36+00:00,467,,"#Adipurush USA🇺🇸

2 Weeks done✅✅

Entered 3rd week👍

Total Gross Collection = $3.14M🔥🔥🔥

#Prabhas #AdipurushCollection https://t.co/4U4v7rGGOG"
2023-06-30 06:03:59+00:00,234,,"(HARI ANANT HARI KATHA ANANTA KAHAHI SUNAHI BAHU VIDHI SABH SANTA) 🥺

🚶🚶🚶🚶

#Prabhas #Prabhas𓃵 #Adipurush https://t.co/Z0cir3daND"
2023-06-30 06:03:20+00:00,0,,#BORNPINKinMELBOURNE #Kepler #KIMTAEHYUNG #TAEHYUNG #lisaminci #Adipurush  #RashamiDesai #good #TeamOM #laxmi #fatherdaughter #emeutes #CapitalOnesTheMatch
2023-06-30 06:02:43+00:00,8,,"#SatyaPremKiKatha is the 6th highest opener of 2023, here's the list -

1. #Pathaan - 55.00 Crs
2. #Adipurush - 37.25 Crs
3. #KBKJ - 15.81 Crs
4. #TJMM - 15.73 Crs
5. #Bholaa - 11.20 Crs
6. #SPKK - 9.25 Crs
7. #TheKeralaStory - 8.03 Crs
8. #Shehzada - 6.00 Crs
9. #ZHZB - 5.49 Crs https://t.co/XcOIkSht8I"
2023-06-30 06:02:29+00:00,0,,"Siddhant Karnik on Adipurush: आदिपुरुष के समर्थन में उतरे ‘विभीषण’ सिद्धांत कार्णिक, बोले- ‘बच्चों को आदिपुरुष जरूर देखना चाहिए’ #Adipurush #AdipurushControversey

https://t.co/P9Nw42IBgo"
2023-06-30 06:00:02+00:00,12,,"Adipurush Box Office Day 14: दो हफ्ते में ही आदिपुरुष का बिजनेस करोड़ से पहुंचा लाख, सत्यप्रेम... ने दिया झटका

#Adipurush #BoxOffice #Entertainment #Bollywood

https://t.co/wWP2fkUn2n"
2023-06-30 05:57:34+00:00,5,,"@taran_adarsh Hlo thathaa gud mrng..  Why you didn't update about #Adipurush collections 😂😂

It has already break even in  Hindi.. don't worry 😂
🤣grandfather 😂😂😂"
2023-06-30 05:54:28+00:00,3,,"#Adipurush HD Print Out Via #Einthusan ✌🏽

Who All Are Going To Watch This Film🙌🏻 https://t.co/GCM6iN7TUn"
2023-06-30 05:53:42+00:00,9,,"#ADIPURUSH HD out on Einthusan now 😂😂
Barely 2 weeks and out

What a colossal Disaster!"
2023-06-30 05:53:01+00:00,0,,"#Adipurush is all set for digital premiere on #AmazonPrimeVideo on Rental Basis from July 5.

#Prabhas𓃵 #KritiSanon #OmRaut #SaifAliKhan #Prabhas https://t.co/nygBeffsSF"
2023-06-30 05:51:31+00:00,0,,"हमारे भगवान पर Films और TV series बनाने वाले ध्यान से सुने !!!
.
.
.
जय जय श्री हित हरिवंश💛
.
.
.
@shyamapyaari 
.

.
#ADIPURUSH #AdipurushDisaster #Bollywood #films #movies #BoycottBollywood #JaiShreeRam https://t.co/yQ8RjuxOSd"
2023-06-30 05:50:41+00:00,0,,"#Adipurush HD print streaming in movierulz 😱😱

#Prabhas"
2023-06-30 05:49:47+00:00,2,,"#Adipurush 14 Days AP/TS shares including GST 

Nizam: 39.04 Cr 
Ceeded: 12.06 Cr 
UA: 10.57 Cr 
East: 6.11 Cr 
West: 5.06 Cr 
Guntur: 6.86 Cr
Krishna: 4.75 Cr 
Nellore: 2.64 Cr 

AP/TS Total share :- 87.09 Cr+ https://t.co/iSFAeiqOw7"
2023-06-30 05:48:18+00:00,2,,#Adipurush Day 15 Box Office Collection https://t.co/UrTCWvcPfI
2023-06-30 05:45:42+00:00,0,,"Viral Meme on #Adipurush 
#Tks #TheKeralaStory #Prabhas #Adahsharma #ProjectK #Salaar #Bollywood https://t.co/HTi5rQ26oM"
2023-06-30 05:45:08+00:00,0,,@letscinema #ADIPURUSH is just escapesd
2023-06-30 05:44:22+00:00,0,,"Showtime : #ADIPURUSH 

Chala rojulaki malli mana National Anthem vesaru ee theatre lo 🙂"
2023-06-30 05:43:58+00:00,131,,"The lights dim, the screen comes alive. It's showtime at #AAACinemas! 🎥 ✨ 
Book your tickets now! 

https://t.co/b2OxtE6Pf1

#IndianaJones #SatyapremKiKatha #Adipurush #Spy #Samajavaragamana https://t.co/gqrvoVSvDu"
2023-06-30 05:42:45+00:00,12,,St : #Adipurush #Prabhas https://t.co/vbPehr08yM
2023-06-30 05:42:38+00:00,1,,"@kamaalrkhan @advani_kiara @TheAaryanKartik #Adipursh #ADIPURUSH has raked in Rs. 450Cr+ globally + TV, OTT &amp; song rights worth Rs.300Cr+ It cant be called a disaster. Its made good profits."
2023-06-30 05:42:09+00:00,43,,"Day1 3.5cr Vachina #PushpaTheRise Kay Ee Range Lo Vuntay,37cr Vachina #Adipurush ki Aa Range lo Vuntayo
Compare cheddama ra @VickyOfficia1 
Fake Collections,10K Tickets By Celebs,Free Ticket Campaigns these kind of Leki Stunts Doesn't Prove He Is Pan India ⭐"
2023-06-30 05:41:54+00:00,1,,"Orey om raut Raghava Name origin koncham cheppura @omraut plz ! 
#Adipurush"
2023-06-30 05:41:46+00:00,5,,"ये तो सिर्फ़ हमारे डार्लिंग #Prabhas ♥️ का मैजिक है वरना जितना आलोचना हुआ है कोई और एक्टर होता तो 20 करोड़ भी नहीं कमा पाता और फ़िल्म सुपर फ्लॉप होती मगर प्रभास ने अपने दम पे फ़िल्म को सुपर हिट बना दिया और साबित कर दिया की वो #BRAND है और #India का सबसे बड़ा #Star
#Adipurush"
2023-06-30 05:37:10+00:00,17,,"आदिपुरुष के 'विभीषण' सिद्धांत कार्णिक ने आदिपुरुष का किया बचाव: कहा- हमारे भगवान असली सुपरहीरो हैं; नई जेनरेशन को समझाने के लिए मॉर्डन लुक दिया
https://t.co/7aYTYwwZ4J 
#Adipurush https://t.co/tCZis5Y4Tq"
2023-06-30 05:36:03+00:00,0,,"Even when people are hurt with this rubbish movie #Adipurush in the name of recreation of #Ramayan - #Hindus are fighting it in the court of law, not damaging public property &amp; creating ruckus.

So for once honor the religion which actually promotes secularism &amp; respect for all!"
2023-06-30 05:34:48+00:00,2,,@TrackTwood #Adipurush movie fake collection chusi Andariki collection mida Eppudu interest Dengindi le
2023-06-30 05:33:56+00:00,3,,"The BIGGEST crowd puller Telugu hero 😱😳?

#MaheshBabu 
#Prabhas
#AlluArjun
#PawanKalyan 

#GunturKaaram #Adipurush 
#AA22 #BroTeaser"
2023-06-30 05:33:43+00:00,75,,"SA News Nepal | #polloftheday || सर्व सृष्टिको रचना गर्ने #adipurush (सबै भन्दा पहिलो भगवान) को हुनुहुन्छ ?  

क. कबीर परमेश्वरजी        ख. श्री रामचन्द्रजी

ग. दुर्गा जी                      घ. श्री शंकरजी

आफ्नो जवाफ कमेन्ट बक्समा लेख्नुहोस् | https://t.co/Nmb886C0k7"
2023-06-30 05:31:41+00:00,2,,"80% recovery done with ep content pp talk ehook visuals.
Only Indian cinema Heman things.
#ADIPURUSH"
2023-06-30 05:31:15+00:00,9,,"Hanu-Man team is careful after Adipurush’s backlash!
#HanuManVFX #HanuMan #Adipurush 
https://t.co/OHGz42Thfs"
2023-06-30 05:30:25+00:00,1,,#Adipurush HD enti apude vachesindi 😷😷 https://t.co/LVDADRIlTs
2023-06-30 05:27:29+00:00,2,,#ADIPURUSH hd Out 👍
2023-06-30 05:26:29+00:00,0,,"I was desisted from watching #ADIPURUSH by netizens and trollers, even then I dared to watch it.
This is my reaction 👇.
*It's a 21st Century Sci-fi Ramayan movie with crap dialogues from a Bollywood masala flick.*
@omraut @TSeries @manojmuntashir @PrabhasRaju @kritisanon"
2023-06-30 05:25:24+00:00,12,,Sita eee Ramudini chusunte Sita ey Ravanasurudi dhaggara ki vellipoyedhi #Adipurush https://t.co/SmdIyIjhRd
2023-06-30 05:20:14+00:00,6,,"@ManobalaV @Smriti_Tiwari7 Wo toh #Prabhas ka naam tha toh movie itna chali , uske sivay kisi bhi actor me itna dum nahi tha , jis tarah logone #Adipurush  ko target kiya.. movie toh gira di na , kum se kum #Prabhas  ka screen presence toh accept karo .  Agar wo nahi rahta toh movie aajtak nahi chalti.."
2023-06-30 05:19:10+00:00,181,,"One of the Best Edits in recent times 🔥

Waiting for Chapter -2 @DiviMohan124  😍

YouTube : https://t.co/A6mStilzji 

#Prabhas #Adipurush #Salaar #ProjectK https://t.co/m1voJiKH5c"
2023-06-30 05:18:26+00:00,342,,"Adipurush 2 Weeks (14 Days) Total World Wide Collections!

#Prabhas #AdiPurush 
https://t.co/Y5EQ21jzCY"
2023-06-30 05:18:19+00:00,104,,"#Adipurush Vizianagaram town 14 days gross 1,20,96,884/- 👍"
2023-06-30 05:18:15+00:00,14,,"#Adipurush 2 Weeks Worldwide Collections (All Versions)

#Prabhas @TBO_Updates
https://t.co/J18ZnMlsI1"
2023-06-30 05:16:37+00:00,344,,Individual trackers Numbers tho matching 👍 #Adipurush https://t.co/ndtIJJWqai
2023-06-30 05:16:09+00:00,41,,"Jin logone #Ramayan ka mazak samaz ke #Adipurush  ka mazak udaya bina dekhe  aur jo logone  dekhi wo bol rahe hai "" woh toh #Ram ka naam tha toh hum logone movie dekhi ""aur   #Prabhas ka screen presence  manane ke liye jo log taiyyar nahi 
UNKO mai batana chahti hu  SHARAM KARO."
2023-06-30 05:05:20+00:00,0,,"जानिए आदिपुरुष के बारें में विचार
#letsdiskuss #adipurush #adipurushmovie #adipurushreaction #AdipurushTrailer #kritisanon #prabhasfans #Prabhash
https://t.co/DrL7Y609xn"
2023-06-30 05:04:47+00:00,0,,@ManobalaV #ADIPURUSH
2023-06-30 05:04:44+00:00,929,,"#Adipurush - Kannada version show count has surpassed 1,000+ shows in Bengaluru City alone. First ever film to do so 🔥

👉 ₹2.28 Cr kannada version gross https://t.co/NhkJADmCEJ"
2023-06-30 05:03:07+00:00,3,,#ADIPURUSH hd leaked ah😯
2023-06-30 05:02:55+00:00,35,,"आदिपुरुष' का इतना विरोध हुआ कि अब इसका असर उसकी कमाई पर दिखने लगा है। दूसरी तरफ 'सत्यप्रेम की कथा' के आने की वजह से फिल्म की कमाई तेजी से गिरी है। 600 करोड़ के बजट वाली 'आदिपुरुष' गुरुवार को सिर्फ 90 लाख रुपये कमा सकी।

#Adipurush #SatyapremKiKatha #KartikAryan #KiaraAdvani https://t.co/CL9nbd3VoW"
2023-06-30 05:00:50+00:00,53,,"Get ready for an exhilarating taste experience at #AAACinemas! 😍

What are you waiting for?

Indulge in a delightful combination of films and food, and let your tastebuds embark on a thrilling adventure. 🍿🎞️

#IndianaJones #SatyapremKiKatha #Adipurush #Spy #Samajavaragamana https://t.co/xBri4UbBw9"
2023-06-30 04:58:27+00:00,0,,"#Adipurush Box Office Day 14: दो हफ्ते में ही आदिपुरुष का बिजनेस करोड़ से पहुंचा लाख, सत्यप्रेम... ने दिया झटका https://t.co/wlQcKEjZVr #WeRIndia https://t.co/BDxCM6vYSf"
